rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
82,PCR,NH,4.15014094618417,0.255472761171695,1.35785873846432,0.02,44,43,11,3.883,2.376,92,92,780,0,425,,8,417,1
83,PCR,NH,4.21120092602456,0.254251810440399,1.36106098564872,0.02,57,54,14.25,5.03025,3.078,149,146,683,0,356,,14,342,3
84,PCR,NH,4.36598552701312,0.241521795916642,1.34349713549663,0.02,34,32,8.5,3.0005,1.836,83,81,544,0,322,,8,314,2
85,PCR,NH,4.40459061168033,0.240829169024699,1.3436282039756,0.02,59,54,14.75,5.20675,3.186,122,113,727,0,380,,10,370,5
86,PCR,NH,4.40291907805857,0.240991395241807,1.34498722982123,0.02,51,45,12.75,4.50075,2.754,107,93,767,0,390,,11,379,6
87,PCR,NH,4.20353511847316,0.252918478407882,1.35380510645365,0.02,13,13,3.25,1.14725,0.702,39,39,675,0,357,,3,354,0
88,PCR,NH,4.25986921866932,0.250470149337751,1.3601583203997,0.02,61,56,15.25,5.38325,3.294,141,139,738,0,356,,13,343,5
89,PCR,NH,4.27511787113392,0.248544736528211,1.35074620009584,0.02,60,54,15,5.295,3.24,148,133,620,0,352,,13,339,6
90,PCR,NH,4.04571265390069,0.260851395031317,1.35314899210629,0.02,49,43,12.25,4.32425,2.646,225,214,652,0,330,,22,308,6
91,PCR,NH,4.31958171508948,0.246074550258042,1.35101516065188,0.02,31,29,7.75,2.73575,1.674,42,41,734,0,378,,4,374,2
92,PCR,NH,4.38843472936596,0.240329322540492,1.36084744909751,0.02,69,64,17.25,6.08925,3.726,158,146,734,0,370,,16,354,5
93,PCR,NH,4.42793538057024,0.239089678826553,1.34814179323817,0.02,24,22,6,2.118,1.296,30,26,764,0,384,,3,381,2
94,PCR,NH,4.26126186262706,0.248135376238982,1.34109805277226,0.02,67,60,16.75,5.91275,3.618,155,143,700,0,364,,14,350,7
95,PCR,NH,4.18446785578744,0.255514446844419,1.34476311234688,0.02,46,43,11.5,4.0595,2.484,199,193,778,0,416,,15,401,3
96,PCR,NH,4.30408573774483,0.245020030587076,1.34249516990575,0.02,56,53,14,4.942,3.024,218,212,690,0,331,,21,310,3
